OBJECTID,fire_id,fire_name,ignition_date,area_ha,perim_km,state,Shape__Area,Shape__Length
219611,999,,2019/11/21 00:00:00+00,28,5,WA (Western Australia),2.62E-05,0.050290392
223637,999,,2019/11/21 00:00:00+00,143,20,WA (Western Australia),0.000136347,0.172039372
237901,999,,2019/11/21 00:00:00+00,29,4,WA (Western Australia),2.68E-05,0.035824048
241734,999,,2019/11/21 00:00:00+00,13,2,WA (Western Australia),1.17E-05,0.021993008
251890,BF 2019 GLD 022,Black Rabbit,2019/11/21 00:00:00+00,33,5,WA (Western Australia),3.07E-05,0.045740009
273835,999,,2019/11/21 00:00:00+00,71,7,WA (Western Australia),6.42E-05,0.068626626
274776,999,,2019/11/21 00:00:00+00,141,8,WA (Western Australia),0.000130713,0.074561143
275388,999,,2019/11/21 00:00:00+00,78,10,WA (Western Australia),7.24E-05,0.094068428
279088,999,,2019/11/21 00:00:00+00,2898,108,WA (Western Australia),0.002919868,0.764047472
288320,999,,2019/11/21 00:00:00+00,8570,286,WA (Western Australia),0.008322014,1.795556493
291487,999,,2019/11/21 00:00:00+00,123,17,WA (Western Australia),0.000119695,0.139655863
295777,999,,2019/11/21 00:00:00+00,58,6,WA (Western Australia),5.31E-05,0.056865748
297453,999,,2019/11/21 00:00:00+00,69,6,WA (Western Australia),6.39E-05,0.062030014
300858,999,,2019/11/21 00:00:00+00,17322,705,WA (Western Australia),0.018038609,3.628688904
39833,19112359448,Mt Royal 1,2019/11/22 00:00:00+00,9708,93,NSW (New South Wales),0.009603214,0.798179369
140883,19112359449,Polblue Ridge,2019/11/22 00:00:00+00,17,2,NSW (New South Wales),1.60E-05,0.015158227
195686,19112359451,Upper Moonan Brook,2019/11/22 00:00:00+00,507,14,NSW (New South Wales),0.000483829,0.14216204
195772,19112359453,Kerry Ridge,2019/11/22 00:00:00+00,183647,630,NSW (New South Wales),0.180524571,5.312259854
212521,19112359397,Clifton Downs,2019/11/22 00:00:00+00,1971,23,NSW (New South Wales),0.001830058,0.223786307
233103,19112359412,Blackwater Creek,2019/11/22 00:00:00+00,45,3,NSW (New South Wales),4.35E-05,0.025851676
250699,19112359432,"Carters Rd, Stewarts Brook",2019/11/22 00:00:00+00,5807,85,NSW (New South Wales),0.005567064,0.775061348
6931,34,TAMBO 34 - TOSTAREE - DAWSON TRACK,2019/11/22 00:00:00+00,47,4,VIC (Victoria),4.79E-05,0.038820959
21800,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,16,2,VIC (Victoria),1.63E-05,0.01894335
37966,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,710,25,VIC (Victoria),0.000721899,0.251113372
38428,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,20,3,VIC (Victoria),2.07E-05,0.033176002
56088,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,12,1,VIC (Victoria),1.22E-05,0.014270961
62704,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,28,3,VIC (Victoria),2.81E-05,0.025764621
64638,20,OVENS 20 - DANDONGADALE - BUFFALO DIVIDE,2019/11/22 00:00:00+00,609,17,VIC (Victoria),0.000616289,0.167491699
72899,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,21,2,VIC (Victoria),2.10E-05,0.01952758
74380,22,OVENS 22 - GLEN VALLEY - SHANNONVALE,2019/11/22 00:00:00+00,596,22,VIC (Victoria),0.000606769,0.203137633
91141,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,323668,1478,VIC (Victoria),0.350586188,9.973520196
92073,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,14,2,VIC (Victoria),1.39E-05,0.017172439
114685,29,TAMBO 29 - TOSATREE - OLD ORBOST RD,2019/11/22 00:00:00+00,82,4,VIC (Victoria),8.43E-05,0.044716641
117783,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,12,1,VIC (Victoria),1.25E-05,0.014126585
120487,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,16,2,VIC (Victoria),1.58E-05,0.020652317
120841,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,81,5,VIC (Victoria),8.19E-05,0.049542759
143563,32,TAMBO 32 - GELANTIPY - EAGLEHAWK TRACK,2019/11/22 00:00:00+00,31,3,VIC (Victoria),3.20E-05,0.028130772
165367,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,10,1,VIC (Victoria),9.88E-06,0.013874735
170529,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,22,2,VIC (Victoria),2.26E-05,0.020024918
179287,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,28,3,VIC (Victoria),2.80E-05,0.031014082
197454,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,23,3,VIC (Victoria),2.34E-05,0.027221297
208062,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,53,4,VIC (Victoria),5.41E-05,0.034033757
215404,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,164,7,VIC (Victoria),0.000166767,0.072748086
216493,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,36,3,VIC (Victoria),3.64E-05,0.033055137
219481,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,14,2,VIC (Victoria),1.46E-05,0.018709866
234401,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,15,2,VIC (Victoria),1.47E-05,0.016226172
240214,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,48,4,VIC (Victoria),4.94E-05,0.040438751
257812,17,UPPER MURRAY 17 - MITTA MITTA - DISAPPOINTMENT TK,2019/11/22 00:00:00+00,29,3,VIC (Victoria),2.97E-05,0.027776369
262747,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,13,1,VIC (Victoria),1.28E-05,0.014823214
262949,21,OVENS 21 - TEA TREE RANGE - MT SELWYN,2019/11/22 00:00:00+00,441,16,VIC (Victoria),0.000447319,0.162049273
275899,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,25,2,VIC (Victoria),2.54E-05,0.024276411
290174,36,TAMBO 36 - MITCHELL RIV NP - BILLY GOAT BEND,2019/11/22 00:00:00+00,63,4,VIC (Victoria),6.46E-05,0.036138061
296954,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,18,2,VIC (Victoria),1.86E-05,0.020003723
298207,35,TAMBO 35 - TAMBO COMPLEX -,2019/11/22 00:00:00+00,24,2,VIC (Victoria),2.45E-05,0.023747858
21378,BF 2019 GLD 023,Wallangering Rock,2019/11/22 00:00:00+00,160,19,WA (Western Australia),0.000155831,0.164188635
261091,10721,Stony Head,2019/11/23 00:00:00+00,487,15,TAS (Tasmania),0.000521154,0.162833051
284774,10720,"Douglas Road, Lefroy",2019/11/23 00:00:00+00,194,9,TAS (Tasmania),0.000207856,0.095026338
98362,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,2019/11/23 00:00:00+00,11,2,VIC (Victoria),1.14E-05,0.017169693
237789,12,UPPER MURRAY 12 - GLEN VALLEY - FROG TRACK,2019/11/23 00:00:00+00,375,17,VIC (Victoria),0.000385524,0.134158985
251140,BF 2019 WKM 011,Prices Point,2019/11/23 00:00:00+00,28864,241,WA (Western Australia),0.025931251,1.635000109
289140,BF 2019 GLD 024,12km W of Tjuntjunjarra,2019/11/23 00:00:00+00,41,4,WA (Western Australia),3.77E-05,0.036008227
33241,19112559725,"Ten Mile Rd, Deepwater",2019/11/24 00:00:00+00,88,4,NSW (New South Wales),8.19E-05,0.0340529
53500,19112559731,"Macquarie River, Cresswell",2019/11/24 00:00:00+00,211,11,NSW (New South Wales),0.000198189,0.108719901
82092,19112559690,Hortons Creek,2019/11/24 00:00:00+00,7562,49,NSW (New South Wales),0.007012625,0.471161399
105275,19112559731,"Macquarie River, Cresswell",2019/11/24 00:00:00+00,38,3,NSW (New South Wales),3.59E-05,0.030098158
125462,19112559764,Moggs Swamp,2019/11/24 00:00:00+00,25761,111,NSW (New South Wales),0.024079678,1.068072437
126666,19112659905,Andersons Creek,2019/11/24 00:00:00+00,594,32,NSW (New South Wales),0.00057971,0.282355444
168097,19112559831,Little L Complex,2019/11/24 00:00:00+00,136286,518,NSW (New South Wales),0.138602454,3.954847103
186096,19112559793,Drews Creek,2019/11/24 00:00:00+00,232,10,NSW (New South Wales),0.000222874,0.097177928
193188,19112659905,Andersons Creek,2019/11/24 00:00:00+00,13302,202,NSW (New South Wales),0.013362025,1.295318775
230196,19112559838,Dthinna Dthinnawan NP,2019/11/24 00:00:00+00,1666,21,NSW (New South Wales),0.001539712,0.201982394
292022,0,Booborowie,2019/11/24 00:00:00+00,41,4,SA (South Australia),3.95E-05,0.035478243
24207,BF 2019 GLD 026,,2019/11/24 00:00:00+00,211,26,WA (Western Australia),0.000200678,0.169180961
176417,BF 2019 EKM 027,Purnululu 1,2019/11/24 00:00:00+00,725,39,WA (Western Australia),0.000639978,0.306642602
281788,BF 2019 PIL 007,,2019/11/24 00:00:00+00,2678,129,WA (Western Australia),0.002361483,0.920835114
311775,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.001627648,0.440363958
311776,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.004792818,0.460604467
311777,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.000495145,0.233637552
311778,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.009311041,0.506847822
311779,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.005498566,0.512786041
311780,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.00381094,0.454125029
311781,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.012562618,0.685929181
311782,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.039760624,0.983455084
311783,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.003964916,0.492239663
311784,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.002225266,0.34171139
311785,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.004524009,0.418211312
311786,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.00409405,0.438383018
311787,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.003396725,0.341409911
311788,BF 2019 ESP 006,Buraminya,2019/11/24 00:00:00+00,101630,666,WA (Western Australia),0.002071877,0.392830131
3486,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,16,3,NSW (New South Wales),1.56E-05,0.029335812
4577,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,44,4,NSW (New South Wales),4.35E-05,0.043991361
18086,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,13,1,NSW (New South Wales),1.28E-05,0.015317894
30506,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,113,6,NSW (New South Wales),0.000113034,0.057009241
32084,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,25,3,NSW (New South Wales),2.53E-05,0.026879997
32217,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,17,2,NSW (New South Wales),1.73E-05,0.019548536
36554,20011071572,Currowan 2,2019/11/25 00:00:00+00,160,8,NSW (New South Wales),0.000158435,0.07900674
39895,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,44,3,NSW (New South Wales),4.41E-05,0.032320263
40998,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,62,6,NSW (New South Wales),6.15E-05,0.055961104
41654,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,52,3,NSW (New South Wales),5.19E-05,0.033417376
58810,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,83105,441,NSW (New South Wales),0.085779308,3.062076595
64672,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,118,6,NSW (New South Wales),0.000117577,0.061629689
67899,20011071572,Currowan 2,2019/11/25 00:00:00+00,39,4,NSW (New South Wales),3.86E-05,0.034275323
77468,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,107,12,NSW (New South Wales),0.000106953,0.124594412
88008,19112659897,Cabbage Tree,2019/11/25 00:00:00+00,83,4,NSW (New South Wales),7.99E-05,0.039103269
95908,19112659890,Indigo,2019/11/25 00:00:00+00,71,3,NSW (New South Wales),6.65E-05,0.031022792
103420,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,24,2,NSW (New South Wales),2.41E-05,0.02139542
108947,19122366212,Charleys Forest,2019/11/25 00:00:00+00,63119,364,NSW (New South Wales),0.062956696,3.353240796
119787,19112760292,Meads Creek West,2019/11/25 00:00:00+00,14128,100,NSW (New South Wales),0.013529895,0.981291268
130876,20011071572,Currowan 2,2019/11/25 00:00:00+00,17,2,NSW (New South Wales),1.66E-05,0.016096548
156457,20011071572,Currowan 2,2019/11/25 00:00:00+00,3406,46,NSW (New South Wales),0.003354483,0.435744865
168105,20011071572,Currowan 2,2019/11/25 00:00:00+00,32,2,NSW (New South Wales),3.12E-05,0.021210255
168652,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,11198,127,NSW (New South Wales),0.011359216,1.063205739
186558,19122967266,Clyde Mountain Fire,2019/11/25 00:00:00+00,391,12,NSW (New South Wales),0.000390578,0.126508852
192874,20011071572,Currowan 2,2019/11/25 00:00:00+00,34,2,NSW (New South Wales),3.39E-05,0.023490375
193289,19112659888,Three Mile,2019/11/25 00:00:00+00,48216,250,NSW (New South Wales),0.046747696,2.286188706
221676,20011071572,Currowan 2,2019/11/25 00:00:00+00,14511,128,NSW (New South Wales),0.014391094,1.085678597
245089,20011071572,Currowan 2,2019/11/25 00:00:00+00,13,1,NSW (New South Wales),1.23E-05,0.014248136
249510,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,12,2,NSW (New South Wales),1.15E-05,0.017663833
274336,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,61,5,NSW (New South Wales),6.07E-05,0.049498741
283379,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,13,1,NSW (New South Wales),1.28E-05,0.015317894
288791,19112659901,Owendale,2019/11/25 00:00:00+00,5531,75,NSW (New South Wales),0.005340827,0.719436283
296952,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,62,6,NSW (New South Wales),6.15E-05,0.055961104
305147,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,37130,206,NSW (New South Wales),0.037381374,1.687460591
307637,20011071572,Currowan 2,2019/11/25 00:00:00+00,297252,1115,NSW (New South Wales),0.299568386,7.556062383
309267,19123168782,"North Black Range, Palerang",2019/11/25 00:00:00+00,62,6,NSW (New South Wales),6.15E-05,0.055961104
176456,,Bulburin National Park/NP/W/2019/001,2019/11/25 00:00:00+00,13938,116,QLD (Queensland),0.012422206,1.095716634
230191,,Orpheus Island National Park/NP/W/2019/002,2019/11/25 00:00:00+00,22,2,QLD (Queensland),1.86E-05,0.017845833
240380,,Cape Melville National Park (Cape York Peninsula Aboriginal Land)/NP/W/2019/003,2019/11/25 00:00:00+00,90,4,QLD (Queensland),7.55E-05,0.039020853
171449,0,Poltalloch,2019/11/25 00:00:00+00,199,12,SA (South Australia),0.000198057,0.118371479
269685,201911015,Kappawanta,2019/11/25 00:00:00+00,288,9,SA (South Australia),0.000279746,0.091224464
1916,58,MALLEE 58 - TUTYE - SOUTH ROAD,2019/11/25 00:00:00+00,120,7,VIC (Victoria),0.000118541,0.071357468
54267,BF 2019 SWC 042,Spectacles,2019/11/25 00:00:00+00,12,2,WA (Western Australia),1.12E-05,0.020301499
153826,BF 2019 PIL 009,Meentheena South West,2019/11/25 00:00:00+00,304,21,WA (Western Australia),0.000265145,0.200441134
35419,19112860561,Bates in Bullala,2019/11/26 00:00:00+00,10,1,NSW (New South Wales),9.17E-06,0.011866851
99383,19112760284,Vault Creek,2019/11/26 00:00:00+00,626,14,NSW (New South Wales),0.000602982,0.141584221
100382,19112760264,Green Wattle Creek,2019/11/26 00:00:00+00,277882,984,NSW (New South Wales),0.27756877,7.957415884
101246,19112760351,Kowmung River,2019/11/26 00:00:00+00,37952,137,NSW (New South Wales),0.037029291,1.372598136
168258,19112760320,"Rocky Creek Rd, Bundella",2019/11/26 00:00:00+00,16,2,NSW (New South Wales),1.57E-05,0.017535888
184733,19112760437,Ruined Castle,2019/11/26 00:00:00+00,36,3,NSW (New South Wales),3.48E-05,0.031159491
203823,19112760437,Ruined Castle,2019/11/26 00:00:00+00,17043,168,NSW (New South Wales),0.016656223,1.551961752
209935,19112760324,Crumps Complex,2019/11/26 00:00:00+00,6694,77,NSW (New South Wales),0.006455223,0.759542763
306275,19112760454,Thompson Creek,2019/11/26 00:00:00+00,4870,58,NSW (New South Wales),0.004706976,0.581777912
215797,,Boondandilla State Forest/NP/W/2019/001,2019/11/26 00:00:00+00,37,3,QLD (Queensland),3.40E-05,0.026485008
90388,BF 2019 PIL 010,Meentheena Rippon Hills,2019/11/26 00:00:00+00,2910,218,WA (Western Australia),0.002790954,0.828867561
116102,BF 2019 GLD 027,GDNR S Lake Blair,2019/11/26 00:00:00+00,165,19,WA (Western Australia),0.000153201,0.142678476
135780,BF 2019 GLD 028,GDNR E Lake Gruszka,2019/11/26 00:00:00+00,976,42,WA (Western Australia),0.000881416,0.386680501
192142,BF 2019 SWC 044,Yanchep Industrial,2019/11/26 00:00:00+00,27,2,WA (Western Australia),2.59E-05,0.020002149
280882,BF 2019 PIL 011,Karijini NP Visitor Centre,2019/11/26 00:00:00+00,12,3,WA (Western Australia),1.03E-05,0.028247155
115846,19112860641,"Hillville Rd Fire, Hillville",2019/11/27 00:00:00+00,28490,258,NSW (New South Wales),0.027493169,2.311387595
157571,19112860601,Fish Creek,2019/11/27 00:00:00+00,64,3,NSW (New South Wales),6.02E-05,0.03198153
108557,,Blackbraes National Park/NP/W/2019/002,2019/11/27 00:00:00+00,1063,22,QLD (Queensland),0.000914899,0.205379331
111464,,Carnarvon National Park/NP/W/2019/002,2019/11/27 00:00:00+00,203,7,QLD (Queensland),0.00018085,0.061386298
203213,,Brooyar State Forest 1/NP/W/2019/001,2019/11/27 00:00:00+00,105,5,QLD (Queensland),9.45E-05,0.042604689
184569,BF 2019 PIL 013,Meentheena Dingo Well East,2019/11/27 00:00:00+00,4402,403,WA (Western Australia),0.004296459,1.769954666
212216,BF 2019 PIL 012,Karlamilyi NP Parngurr NE,2019/11/27 00:00:00+00,2618,193,WA (Western Australia),0.002436269,1.181108382
95662,19112960772,"New England Hwy, Jennings",2019/11/28 00:00:00+00,18,2,NSW (New South Wales),1.62E-05,0.018398518
192783,19112960775,"Wooli River, Wooli",2019/11/28 00:00:00+00,20,3,NSW (New South Wales),1.83E-05,0.0282319
274655,19112960758,Interloop trail Fire,2019/11/28 00:00:00+00,129,7,NSW (New South Wales),0.000124395,0.070472916
75993,,Elgin Vale State Forest/NP/W/2019/002,2019/11/28 00:00:00+00,1889,28,QLD (Queensland),0.001710568,0.266383286
209653,0,North Shields,2019/11/28 00:00:00+00,19,2,SA (South Australia),1.84E-05,0.021238557
307364,51,MURRAY GOLDFIELDS 51 - JEFFCOTT  - BORUNG HWY,2019/11/28 00:00:00+00,41,3,VIC (Victoria),4.12E-05,0.026705529
223,999,,2019/11/28 00:00:00+00,1630,114,WA (Western Australia),0.001586726,0.824060848
618,999,,2019/11/28 00:00:00+00,20,4,WA (Western Australia),1.85E-05,0.035185167
799,999,0,2019/11/28 00:00:00+00,90,13,WA (Western Australia),9.19E-05,0.105046563
16623,999,,2019/11/28 00:00:00+00,11,3,WA (Western Australia),9.64E-06,0.02416556
38479,999,,2019/11/28 00:00:00+00,11,2,WA (Western Australia),9.68E-06,0.018182886
40323,999,,2019/11/28 00:00:00+00,277,17,WA (Western Australia),0.000264436,0.145398316
50828,999,,2019/11/28 00:00:00+00,24,3,WA (Western Australia),2.16E-05,0.026826729
55702,999, ,2019/11/28 00:00:00+00,105050,2321,WA (Western Australia),0.108985548,8.004007176
58973,999,,2019/11/28 00:00:00+00,261,26,WA (Western Australia),0.00024493,0.216784629
61692,999,,2019/11/28 00:00:00+00,154,21,WA (Western Australia),0.00016477,0.138316582
66907,999,,2019/11/28 00:00:00+00,98,9,WA (Western Australia),9.00E-05,0.081837206
70789,999,,2019/11/28 00:00:00+00,5366,150,WA (Western Australia),0.005249026,1.00215561
72119,999,,2019/11/28 00:00:00+00,406,33,WA (Western Australia),0.000383048,0.269741397
79491,999,,2019/11/28 00:00:00+00,599,34,WA (Western Australia),0.000548229,0.290491517
84327,999,,2019/11/28 00:00:00+00,669,31,WA (Western Australia),0.000652378,0.188226662
84469,999,,2019/11/28 00:00:00+00,17,3,WA (Western Australia),1.58E-05,0.024921116
89423,999,,2019/11/28 00:00:00+00,887,23,WA (Western Australia),0.000816313,0.210964424
90421,999,,2019/11/28 00:00:00+00,10,3,WA (Western Australia),1.09E-05,0.020616158
92629,999,,2019/11/28 00:00:00+00,49,6,WA (Western Australia),4.41E-05,0.051831562
95524,999,,2019/11/28 00:00:00+00,626,34,WA (Western Australia),0.000608839,0.27599335
96885,999,,2019/11/28 00:00:00+00,199,15,WA (Western Australia),0.000192848,0.12352096
110849,999,,2019/11/28 00:00:00+00,28,4,WA (Western Australia),2.54E-05,0.040433668
115426,999,,2019/11/28 00:00:00+00,12,2,WA (Western Australia),1.13E-05,0.017095334
120928,999,,2019/11/28 00:00:00+00,1623,88,WA (Western Australia),0.001533231,0.633757619
